commenterID,commentBody,date_posted
UCbBL1FONDW0iKGSyvAz0R0A,"Reminds me of the seen in ""Bronx tale"", where the biker gang gets locked in a bar and told, "" Now you can't get out"".  Hey Trump......now you can't get out of Iran. Godd luck!",2026-03-24T13:46:28Z
UCSaylREuqd6joqq5LSFCNeQ,Our government can’t be trusted this news channel should be banned from broadcasting news for the crimes they helped commit,2026-03-24T13:46:28Z
UCyXh7bE2yVf61I0X1e0Yddg,Who cares?,2026-03-24T13:46:14Z
UC8ou1--PNLkFdJFecTYnzjA,"photos and details relating to high-profile figures (including a redacted photo mention in a 2014 email referring to Netanyahu) have been obscured, causing speculation over the transparency of the releasedocuments have revealed more details of Epstein’s interactions with members of the global elite, including Barak. But they also document his funding of Israeli groups, including Friends of the IDF (Israeli army), and the settler organisation the Jewish National Fund, as well as his ties to members of Israel’s overseas intelligence services, the Mossad.Jeffrey Epstein maintained deep, extensive connections to Israeli political, intelligence, and business elites, specifically a close friendship with former Prime Minister Ehud Barak. Emails suggest Epstein functioned as an intermediary, aiding Barak's business ventures, investing in Israeli tech, and promoting surveillance firms with security ties while advancing Israeli political interests internationally
documents have revealed more details of Epstein’s interactions with members of the global elite, including Barak. But they also document his funding of Israeli groups, including Friends of the IDF (Israeli army), and the settler organisation the Jewish National Fund, as well as his ties to members of Israel’s overseas intelligence services, the Mossad.Jeffrey Epstein maintained deep, extensive connections to Israeli political, intelligence, and business elites, specifically a close friendship with former Prime Minister Ehud Barak. Emails suggest Epstein functioned as an intermediary, aiding Barak's business ventures, investing in Israeli tech, and promoting surveillance firms with security ties while advancing Israeli political interests internationally
Epstein’s network acted as a bridge between the Israeli defense sector and high-level US finance, focusing on promoting Israeli strategic interestsdocuments have revealed more details of Epstein’s interactions with members of the global elite, including Barak. But they also document his funding of Israeli groups, including Friends of the IDF (Israeli army), and the settler organisation the Jewish National Fund, as well as his ties to members of Israel’s overseas intelligence services, the Mossad.Israeli Prime Minister Benjamin Netanyahu has faced backlash for quoting historian Will Durant to say, “Jesus Christ has no advantage over Genghis Khan.
Genghis Khan did not believe in or follow Jesus/Christianity. He was a practitioner of traditional Mongolian shamanism (Tengrism), worshipping the ""Eternal Blue Sky"". While he respected various faiths, including Nestorian Christianity, and his daughters-in-law were Christian, he did not convert to any foreign religion. 
The path of Christ is not one of domination, but of self-emptying love (kenosis). His exaltation does not come through force, but through obedience and trust in the Father. This is not simply a theological idea, it is the pattern of God's action throughout salvation history.",2026-03-24T13:46:03Z
UCS3CvYqaJIqGJq0H6O-zFPA,Sounds like Vance might be taking over from Trump?,2026-03-24T13:46:00Z
UCb713kCFYYkdkzP7-hjg1SA,"Trump: all the Iranian military bases and launchers are destroyed.
And these damage are due to bad weather ❄️ ☁️",2026-03-24T13:45:45Z
UCrVk6oY_PrFgs_9lFYOI9mg,Market manipulation is not talks. Fox morons 😂,2026-03-24T13:45:38Z
UCsAdbw8jrxQLbVpSCFZkyUw,"AS,ISRAEL PENGECUT.",2026-03-24T13:45:23Z
UCAJHjtHwwFwild_QBDL9saQ,The should have not started it is a war of aggression to fulfil the desires of the most world criminal Natenyahoo,2026-03-24T13:44:53Z
UCHORSy9JDMDo8MnvgHjYLng,Swirling idiots.,2026-03-24T13:44:45Z
UCglKGccXiai6Jk96XOJzhoQ,Deal? 😂🤡🤡,2026-03-24T13:44:33Z
UCMEqdtB2uadntTpv9OMmWtA,This guest is a lying idiot.,2026-03-24T13:44:11Z
UCZdRnFar5xBlDKcJdx7JXSQ,Fake news war was over like 3 weeks ago...,2026-03-24T13:44:09Z
UCNpgvpxOA_EhFsGhnGDfVRg,Iran dont negotiate with terrorists,2026-03-24T13:44:09Z
UCgfpOF9Utq2O2NZz20DX-5A,"Never ever trust the leadership in Iran. You can not make deals with Satan, and they are controlled by him. Evil to the bone!",2026-03-24T13:43:32Z
UC2X7gAMZn_sEQFans9n8kBA,Epic failure,2026-03-24T13:43:23Z
UCkt6nyXUHg3Vby2vu-tSOiw,"Don’t keep telling us Iran has no more missiles yet they continue to blast them off. Go in and really take them out, obviously they either have a supplier or more buried.",2026-03-24T13:43:16Z
UCRfPIpWe-TxRJy7fDoFfJgw,FDT 🖕🖕🖕🖕🖕🖕🖕,2026-03-24T13:43:11Z
UCQ57_beXA8SqbyyovsJDNJQ,Fox is lying to americans.,2026-03-24T13:43:10Z
UCojqYbg0n23S1-RwL4jqSzw,Operation epstein fury,2026-03-24T13:42:32Z
UCd6Wl01_8uHhwXezO0cBHiw,"Why refer to iran as ""islamic regime"" but not israel as ""jewish regime""? They clearly have more religious motives for this war whereas Iran's strikes are mostly retaliations",2026-03-24T13:42:30Z
UC3xkJGSrgYxBqU7ADdkrh1A,No ones talking about the civilian deaths in Lebanon huh. Who's killing them?,2026-03-24T13:42:08Z
UCjfw4LaTgLArfbXoD20koRw,"😂😂😂😂😂
This is the biggest cease fire the world has ever seen…😂",2026-03-24T13:42:05Z
UCsqpmk1yDGybBJ1DaGrAHIA,"Finish the job, they wont negotiate. They dont know who is in charge, seems neither do we.",2026-03-24T13:41:12Z
UCz8CpnhauzRuC0zWc9GXZXA,Trump miente,2026-03-24T13:40:33Z
UCIQCXkE6RN1sYnJ-68znRNg,I thought their military was decapitated didn't have anything couldn't do anything,2026-03-24T13:40:26Z
UCWG_trieaGvDB2YHGb7li3Q,"Fox reporters are Trump puppets , you should feel  ashamed of yourself",2026-03-24T13:40:01Z
UCAjTgKq0cFeJdDcmwVJxfHQ,Some People still believe this stuff?,2026-03-24T13:39:21Z
UCKXb2U54Xvbhi4vBfMOXxKQ,Where are those bombs coming from?  Gotta be either Russia or china.  Trump is asking for mercy.  Not the other way around,2026-03-24T13:39:06Z
UC-fu7PK2nlEgiYAt8tmqqxg,We wait for who is to finish this war?,2026-03-24T13:38:50Z
UCPzFQIjHkoEzWWQVrv5lVJQ,America and Israel underestimated the Persians.,2026-03-24T13:38:50Z
UCZF4ae4-9OpgmenvvUV72ew,Bravo iran ilove you iran,2026-03-24T13:38:35Z
UCIeFsKgOJ3q4UpCMdUMqEKA,Israel tortured a toddler with fire to coerce this father to confess in Gaza recently,2026-03-24T13:38:04Z
UCsVGsKQVdBy71ZaRzWjhAVg,"No deal with satan""invasores,Genociders"",let Iran fight,until satanics are destroyed,viva Iran,viva Russia,viva,China,viva Brasil,viva South Africa,viva north Correia,viva India,viva Brics",2026-03-24T13:37:46Z
UCAtRwHpmy8SQ58xQ8ErlNlg,I thought Israel  was a strong country. Lol,2026-03-24T13:37:02Z
UCS3HHVJ0AD46OMyyL5iLeaw,220lbs? That is lighter than The Rock mucles! 😂,2026-03-24T13:36:47Z
UCTF7_crOxT19niONiKtzfXA,Israel thinks is winning ..................,2026-03-24T13:36:42Z
UCm9Mc00LP6XMAP_OrbsanFA,"1. Interest.

Noah Webster Dictionary 1828 Edition.",2026-03-24T13:36:32Z
UCVCRUztC2VDqLtdcSqjyPSQ,1780 pounds short of what Israel used on a refugee camp in Rafah,2026-03-24T13:36:14Z
UCMcrvBG4G42KMi0C2et5UIw,The U.S. claimed it had destroyed Iran’s military—so how is Iran still able to carry out attacks?,2026-03-24T13:36:07Z
UCaNemd9EJPB_RbLRWpw3GeA,Good. Level that shot down like they did to Gaza. Free Palestine!,2026-03-24T13:36:04Z
UCD8f31a3l_Id5UcVpe1O2gQ,"The level of ignorance of FOX contributors about Iranian society is just appalling. fox tallies this war like it’s a scoreboard for a sports game which also shows just how wrong and demented this attitude of the United States is. most Americans do not want this war. most Americans would stop this war today if they could, but no, it’s the techno fascist Zionist Israel hell tangerine terror axis that are trying to make a statement and take over that part of the world. IRGC said the war will be ended on their terms.  when we come to recognize that and react accordingly then all of this will end much quicker. be aware also that Iran never said it wanted a nuclear bomb. In fact, there was a fatwah against developing the bomb and Iran never said that it would nuke Israel. This is a decades long trope created by Netanyahu to manipulate the west in Israel’s favor..",2026-03-24T13:35:56Z
UCZ0gVL5ozoDl_gOxN_zRxEQ,America should take this chance to get rid of Israel,2026-03-24T13:35:50Z
UC0MR-MhXpVkbGA_HUbdt5Og,"Delusional Clowns . All your diabolical planning and lies are exposed . GOD Almighty is the ultimate dispenser of justice against the oppressors , he gives Victory to those whose are attacks unjustly . IRAN is fighting against two so-called powerful Countries and they're still standing fighting back undefeated after 3 weeks of Combats , that's a remarkable Achievements - PEACE .",2026-03-24T13:35:43Z
UC8nS7-6jox8BI5vbK8iDZwA,TACO!,2026-03-24T13:35:26Z
UCLGV5vaxrbIMjYtwmTfaqwg,Israel made America great again.,2026-03-24T13:35:24Z
UCJxlMg7I-B3zohrbDmVSn-w,Iran now its too late for trump deal,2026-03-24T13:34:40Z
UCtLgM1wAn4ROI8NtECFFzfg,How did they know the weight of the warhead on the missile? Did they pick up all the pieces and molecules and weigh it?,2026-03-24T13:34:39Z
UCQZNr1ojaygGJj20-oDf8ww,No Deal! Said Ali Baba and the 40👹👺😈😿🙈 thieves!!! We have 72 virgins in Heaven if we die for Allah!!! Said the Quran😮😨👠😳😢🤔And Granny👜👗🇬🇧🥹🥹🤯🤯🤯🤯,2026-03-24T13:34:32Z
UC7Z_tau4VLN5ADPKwvyVpWQ,"Israel dragged America into a Senseless War ! , Israel took advantage of our mentally challenged president 😅😅",2026-03-24T13:34:30Z
UCm9Mc00LP6XMAP_OrbsanFA,"1. Allied.

2. Confederate. 

3. Confederacy. 

Strong's Exhaustive Concordance.",2026-03-24T13:34:23Z
UCoI0vX_oTCSody1fnh2JiVQ,"Although I am Chinese, I look forward to seeing the complete collapse of the evil and dictatorial regimes in Iran and Cuba, and hope that the people of Iran and Cuba will gain freedom and democracy. The CCP has absolutely no right to represent the Chinese people! This totalitarian, privileged, and corrupt party is nothing short of a red demon on human civilization!  It supports evil dictatorships around the world to oppress their people.  Domestically, the CCP is rife with corruption;  its own members practically monopolize all the country's welfare and social security,  yet they treat ordinary people like dirt! Until this rotten party is destroyed, humanity will never have peace",2026-03-24T13:33:57Z
UC9AgkxjklF7AgCPfJHs8n3A,Something is very wrong if trump thinks this is how peace is made.,2026-03-24T13:33:41Z
UCgOhFv4spU93K4hLo28BGdw,Iran 🇮🇷 👏👏👏👏,2026-03-24T13:33:39Z
UCU6QgBIoa-kHNRg-YfinMrw,"All three aircraft carrier burn , Ford comes back out of port in 4 days . The only reason for 5 day pause. Boots on ground buy you fire on us soil . 3/4 dead final hope . We need to keep you breathers out of the bunkers and so many must die .",2026-03-24T13:33:34Z
UC08QzoxftwZidt5ZCASboRw,Let’s all remember Iran did not start this!,2026-03-24T13:33:33Z
UCQAHi2PraTlCsCkOIhNe70w,Zionist controlled media is the worst place to get news,2026-03-24T13:33:16Z
UCR1fWgutV45W1FMLfNDYVLQ,3000years ago trump and Netanyahu Said Iran was finished...no weapons no missiles no army no navey nothing,2026-03-24T13:32:48Z
UCGB5QIqfyTG82E0YjsC-DZg,I love this! Iran ain't playing,2026-03-24T13:32:46Z
UCgOhFv4spU93K4hLo28BGdw,The world need a regime change in Israel 🇮🇱,2026-03-24T13:32:30Z
UC9C2VvNXNEbrQRLtwiJgpdQ,Burn Petrodollar BURN!🔥☠️,2026-03-24T13:32:00Z
UCIz772w3JN0ondcrtw2mXmg,Prayers for Israelis. Never can negotiate with terrorists! Ever!,2026-03-24T13:31:33Z
UCxwWm6NSKYBSZeRTrlwARgg,Trump is negotiating with himself,2026-03-24T13:31:00Z
UCCdKFQdDjYmhz2B2QQgjF5A,Keep em coming!!!,2026-03-24T13:30:47Z
UCLGV5vaxrbIMjYtwmTfaqwg,Iran has the right to defend itself.,2026-03-24T13:30:46Z
UC6D7ateb10eP39P-cqe4Tfg,Lol the comments are hilarious 😂 cry more traitors,2026-03-24T13:30:44Z
UCmaAVS9X72w6JN6EXTqp6Jw,"I tbought there was a cease fire?. OMG,  Did Trump lie?  😂😂😂",2026-03-24T13:30:44Z
UC-_j0kx6uyvxVZu3tRL3AKA,Trump should be negotiating Iranian oil for troops with NATO and even China😮,2026-03-24T13:30:07Z
UCZWfgMTRpC9QVqHqEKX1nLQ,Israel is the peace minister of the current and future world! unreserved support for Israel.,2026-03-24T13:30:04Z
UCSnS1zpoyCYaBC6Igh_hFMQ,Epstein Fury,2026-03-24T13:29:39Z
UC02ZKVC1EkepbPU8Bhqtd_Q,"Trump : we halt strikes...
Iran :ok Mr.TACO",2026-03-24T13:29:37Z
UCC1hjU5TdyWXGozPHSqZ01Q,There was more than the smoke actually going out there. Why did you only show the smoke !?,2026-03-24T13:29:27Z
UCNigbxnYfePvBKKsEKcy0hQ,Was Ben Gvier hit?,2026-03-24T13:29:20Z
UCbzUbt9v7iRiPC9ObJkV8Yw,propagandes mensongères....,2026-03-24T13:29:15Z
UC-_j0kx6uyvxVZu3tRL3AKA,We need boots on the ground. Just other people’s boots! NATO countries get 20% of my oil coming out of the strait of Hormuz put them in harms way. China gets 80% or their oil from Iran…why aren’t they stepping up.,2026-03-24T13:29:11Z
UCyMqz-nEy9T7k7VnaOKIUnQ,"F Trump F Israel, F MAGA",2026-03-24T13:28:59Z
UCbTe8RDLDNALyV-zSMI0LWw,Obliterated,2026-03-24T13:28:56Z
UCU6QgBIoa-kHNRg-YfinMrw,Iran has the right to level Israel,2026-03-24T13:28:45Z
UCPHHrp8ttq2O6RW1NmeiIdg,Man it’s almost like we shouldn’t have assassinated the Iranian leader who wanted to negotiate. All those bombs probably weren’t great when they wanted to negotiate either. You bomb them— they bomb you. Welcome to the war,2026-03-24T13:28:35Z
UCxn_6Ps6bgqMoLGFq2hWiVw,American and its lack of allies.,2026-03-24T13:28:30Z
UC6efl1hhOCWaxGFlqYOlKTA,Lieing ziono Epsteiners,2026-03-24T13:28:28Z
UC7LBaTzaiEQ6Et46XiLC6FQ,The hopium and copium is strong with these.  but hope they're right.,2026-03-24T13:28:08Z
UC8fL26dCYG72muL-b47Emjg,Didn't Trump say that the war was over two weeks ago? Now he's saying that he has a deal? Hahaha this guy is so delusional or he has no idea whats going on,2026-03-24T13:28:01Z
UCEu52g9Id6M5UpXHKg3IbMA,I'm starting to smell BS.,2026-03-24T13:27:54Z
UCzM2P-kp8VnOMgRoA5rcs5A,So much destruction to cover his SIGNIFICANT ROLE IN THE EPSTEIN FILES.,2026-03-24T13:27:46Z
UCsJZXf5J5GZVVztx25LCLDg,Greed amounted Zesty Americans,2026-03-24T13:27:41Z
UCfHq5NH3N7YLuA4FSNZyOUA,"Operation Epic Embarrassment, Never make threats and then lie your way out of them, would have been better off just hitting all their energy infrastructure and making the point of I do what I say vs looking like an absolute moron.",2026-03-24T13:27:23Z
UCnE5ycD1I6nsuvQnRXSvV0w,"😂😂😂 these are stupid propaganda: Trump lost control of the conflict, the US hegemony is over",2026-03-24T13:27:19Z
UC96FX1JpWnesIGVwF6oVfFQ,This will all be over if America leaves the Middle East.,2026-03-24T13:27:10Z
UCjIztMxCq6IlqdyvbCIDCdg,China and Russia need to stop sending missiles to Iran!!!,2026-03-24T13:26:54Z
UCWJo4hpEegbCgJ_ygubfssQ,"220 lbs, that's it?  Pfft, that's like dropping your average green haired antifa protester on a city.",2026-03-24T13:26:44Z
UC6efl1hhOCWaxGFlqYOlKTA,We love the Iranians,2026-03-24T13:26:38Z
UCQAHi2PraTlCsCkOIhNe70w,Visit is over. Time to leave Eastern European WW2 refugees.,2026-03-24T13:26:38Z
UC8PqpcRQBImtQGxp4oGafgA,Bullies when they're hit back,2026-03-24T13:26:30Z
UCLS3sbuqYmUA7UqN11i8lyw,"Everyone interviewed in this video is full of 💩.

 Iran is winning and they dont care for talks. Only the loser in battle want talks. 😂",2026-03-24T13:26:05Z
UCaT3rsj3B2i_50sNi4GlM6A,Two on one they are still struggling once again God bless Iran 🇮🇷 🙏,2026-03-24T13:25:46Z
UCj8zCzB_06WahtU96hLtnTw,Why does everyone Fox talks to in Isreal look like an IDF spokesman,2026-03-24T13:25:37Z
UCxn_6Ps6bgqMoLGFq2hWiVw,"Waste of time to bomb.  They will just rebuild, at best this is a year or two delay of the same problem which means a lot of money and dead people for not much.  That's an epic failure.  Also way to many talking heads on FOX that really don't know what is going on and are just spreading nonsense.",2026-03-24T13:25:37Z
UCrGPT3c0RNeOce5rOY2m-ig,No cease fire finish the bastard off.,2026-03-24T13:25:37Z
UCWK0Wbb1xqh03CGKF0CxBpQ,Will be never able to achieve the evil objects,2026-03-24T13:25:30Z
UC_ac1D9qR2K53SlRSn_QxhA,😂😂😂😂,2026-03-24T13:25:10Z
UCHU2IIU3K3LtvHE6HxnHa1A,"starting to loose all faith in Donald Trump, think he might be in over his head",2026-03-24T13:24:54Z
UCgJP7R6KxfBcHpsG3Kt6rSw,Bientôt les batonseron absent définitivement oublié avec le principal qui ne va plus exister.,2026-03-24T13:24:49Z
UCp9N8aAx9pJZbuVslqh5PBA,"don't get side
Show the Iran cities too and how the got damages by israel air strikes",2026-03-24T13:24:32Z
UCYLNtc0aVzJnlPIi8OVRfMA,Again- I thought Trumpy said that Iran has been destroyed and they cannot do anythign anymore?? Didn't he say Iran is dead?,2026-03-24T13:24:17Z
UCV1iD3lVhdPxPq7W3XGeD1g,It's not the ghosts im scared of it the living that scares me.,2026-03-24T13:24:05Z
UCrMYi4MCFxM1Rm_r1rEQmyw,SEE,2026-03-24T13:23:59Z
UCLecKWYpDSdNZm5-ZCxpR4A,Still need to finish the job of destroying the leadership. And give the Iranian people a chance Don’t let up.,2026-03-24T13:23:54Z
UCaT3rsj3B2i_50sNi4GlM6A,God bless Iran 🇮🇷 🙏,2026-03-24T13:23:54Z
UCH5g-D8TZJ1I9PWZx61x2Iw,"did iran call ahead and say ""hey 220lb war head on the way"" ... this is a comment showing the news manipulation. there's no way to know how heavy the warhead was.",2026-03-24T13:23:52Z
UChn788NcY-ocvOZueillrTA,G💗🤗👩🇺🇸🌏,2026-03-24T13:23:51Z
UCI739mKm-w-lm_7aToP1qRQ,5:35 6:06,2026-03-24T13:23:31Z
UCFwZkQ1TApZYujcIJhtilAQ,Didn't we win this war weeks ago,2026-03-24T13:23:05Z
UC75ubL23wNOECOIuLnaevtQ,Good Israel cannot expect to bomb other countries and not have to pay a price.,2026-03-24T13:22:45Z
UCAvXUJG9vEbYdwNc8LXRL-w,"They're negotiating with Mojtaba, and Mojtaba is a ghost.",2026-03-24T13:22:32Z
UCGxJMMOqQCqlzUGjgstCrjA,Unusual big head for Bibi's body?!🤣,2026-03-24T13:22:32Z
UCYbz2J0gGLNySmomoX3oegA,Flip Flop Trump better make sure his speakers in Islamabad Pakistan are not taken as hostage .,2026-03-24T13:22:07Z
UCkSHfE2XexePiFKhoPbpeAw,Iran doesn’t want to negotiate they are ready to die. For there Country. Trump is lying.,2026-03-24T13:21:56Z
